Time_3	F_3:1	D_3:1	F_3:3	D_3:3	F_3:5	D_3:5	F_3:7	D_3:7	F_3:9	D_3:9	F_3:11	D_3:11	F_3:13	D_3:13
-4136.68954989128	7.37297741509974	1.4779327897885	21.0529978499171	-1.80080347237006	20.0013394479593	-1.75957511394561	19.7292921078701	-1.45539056453972	19.0286911494558	-1.32201200699025	18.4604294720549	-1.2436516157807	18.2533983487088	-1.14618638350322
-4131.31992753781	7.57526453211904	1.41056520163824	21.0965203835672	-1.87052707093974	20.3089852561198	-1.754443736715	19.8147919405432	-1.45686120661788	19.1220825025134	-1.33775972113715	18.6193959259701	-1.27310723222709	18.457470558787	-1.13518971629577
-4125.96203188598	7.81302293017507	1.35018447419208	21.3427518556869	-1.84527505180537	20.4583749529862	-1.83387440909463	19.9422852379579	-1.48413830412601	19.2967561856266	-1.31735040227958	18.7459199131064	-1.27488886906302	18.4695384103257	-1.14045486176803
-4120.58925248869	7.98320034053177	1.31893857517861	21.4045483277846	-1.83585134397128	20.6231545102738	-1.78338980039911	19.9658837056231	-1.45477298528021	19.4205626440075	-1.32931799937571	18.8582791883011	-1.28264105100455	18.723571352864	-1.16368917865551
-4115.21192737576	8.27681420464069	1.25430721784256	21.6753366670614	-1.84744811322443	20.6263740454757	-1.8216956122239	20.1703714955778	-1.47080658920084	19.4609884330325	-1.35880034908351	18.9114535688529	-1.30000538216851	18.8530917209814	-1.17256928920771
-4109.85389342252	8.1984477294609	1.26188036978681	21.7909587224681	-1.87336687518973	20.7928808120033	-1.80180134765821	20.1886098920945	-1.49622313889379	19.5366979647369	-1.34665708721845	19.0227989202723	-1.31215938845716	18.7990081111712	-1.16096549897823
-4104.48596023209	8.40818475093693	1.20556939681467	21.9022036170322	-1.89559246385442	20.8674875942016	-1.81750588819231	20.409717520823	-1.50516119007074	19.6688343220644	-1.37014961075869	19.1095981151395	-1.30007076680062	18.8566308206978	-1.20070597410682
-4099.13203257322	8.58623930066824	1.18114883809858	21.9970516475892	-1.89903657820471	20.9626316052819	-1.84967937044645	20.4734482715884	-1.51140013268456	19.8073037275366	-1.37462376426998	19.2242885848865	-1.30162449399356	19.0788540154436	-1.1341175891625
-4093.75975923333	8.70952204987407	1.12444980015625	22.0315925473083	-1.93213249451139	21.1115216401359	-1.8604855327526	20.6024282376329	-1.52303170998747	19.9022985001761	-1.36631603864814	19.4433401620374	-1.35313838040594	19.2215232604713	-1.207371705929
-4088.38586148061	8.86466709524393	1.13236015091116	22.0723790650923	-1.92280542893263	21.2539282550061	-1.87329646935411	20.610957883689	-1.52252264653496	19.9505406899938	-1.39407813509935	19.44451552567	-1.32742096693632	19.2457018198616	-1.21343584996071
-4083.01995314844	9.01020064949989	1.09982125472033	22.1526458425183	-1.93429422321665	21.2335210029924	-1.8598546236859	20.7597249207396	-1.55071286989162	20.0579371792105	-1.38989598964624	19.4343676100249	-1.34585217434068	19.3500063919992	-1.16207128562774
