Time_4	F_4:1	D_4:1	F_4:3	D_4:3	F_4:5	D_4:5	F_4:7	D_4:7	F_4:9	D_4:9	F_4:11	D_4:11	F_4:13	D_4:13
-16364.6876997454	-1.88096115924418	23.0780998766656	19.8474454849068	-0.536940589910972	20.7770491651216	0.172886475698248	20.6220075787353	0.251606795478186	20.8860297938127	0.709859337161557	21.2499275179262	0.896639547951684	21.6174555328346	0.838658492626861
-16363.2680993434	-2.10812065098435	23.1167138015912	19.7787518358831	-0.378652607122592	20.7627322412052	0.0982779886240896	20.7035067423292	0.254440879264626	20.8847665569788	0.657467647471317	21.3970856997289	0.852761090148694	21.8214867309051	0.802581794140009
-16361.8473692704	-1.9112800443545	23.1743695879213	19.5320498366262	-0.492889737801806	20.7043832591692	0.0318518815350321	20.4087806526216	0.312446901022175	20.8773709037178	0.720881948256387	21.2533903743925	0.83045134012328	21.4701102329303	0.889113654550824
-16360.4207519582	-2.00766902510077	23.0525176539576	19.6426109765078	-0.509685134302674	20.7845394617837	0.0176403116021779	20.6241213467681	0.263050248545345	20.8314778240129	0.682665189558289	21.3263487658906	0.839222460538754	21.6683337790776	0.951059840363014
-16359.000761169	-2.12421937379986	23.1803431989832	19.7031026420849	-0.434977974161501	20.8639068192759	0.0591384318332747	20.5309429106081	0.299974603995286	20.9782161230783	0.652691224744994	21.1983593254118	0.851974140835485	21.8023253300183	0.827955250445369
-16357.5747724995	-2.35892108269036	23.093945894585	19.5728737153466	-0.462399464317929	20.7217350027479	0.127910915297291	20.7198703258344	0.235800059974328	20.9729951552159	0.691133208223202	21.3341778556246	0.801008456053372	21.3676840134852	0.8772137802989
-16356.1559044663	-1.98427140992135	23.160273383549	19.8563078089658	-0.486739340961111	20.6665313935794	0.0560558224319427	20.4178410184348	0.241207133064298	20.818314160566	0.725794010901505	21.2577752625589	0.864565863861391	21.7257991460968	0.71862175836611
-16354.729295955	-1.96495202649385	23.2118961601727	19.6136291350279	-0.455088648742009	20.7755173481026	0.116468847038333	20.5936111670697	0.149932823565782	20.8923583086935	0.721517522632563	21.3499228892193	0.793113746683834	21.8642576399073	0.852764204919096
-16353.3103141375	-2.01781430467963	23.1141640085784	19.8906900169062	-0.4447003603094	20.711464220188	0.122758836224022	20.8079999846184	0.234892802964202	20.8382482295174	0.723150187095978	21.3400483021874	0.893661093096971	21.652443074753	0.853681005609785
-16351.887073894	-2.17105722706765	23.0305262476616	19.8655237295087	-0.497925245166914	20.7175536422949	0.128850780291798	20.5692633551323	0.225073349267637	20.8893724554055	0.718112894626226	21.185290701571	0.861950299859818	21.6885262795679	0.863796146593414
-16350.4668341624	-1.90134126506746	23.1050538766	19.8078152550118	-0.482128927879433	20.664277749411	0.0459005660911193	20.5572546785609	0.256260858384967	20.963395332125	0.69960551556505	21.0519529044819	0.852699173243527	21.7459969703135	0.894078649560894
-16349.0470998595	-1.96971354726702	23.1216529939796	19.868507260492	-0.376979184589391	20.7264369203665	0.0342015553841852	20.6212135554599	0.21333158508367	20.870198759596	0.653856310058127	21.1323983119483	0.835730665362424	21.7351336145946	0.858552137598577
-16347.6237351447	-1.87022037338465	23.137291907263	19.6538585828351	-0.400549344616439	20.8366058289032	0.00493663340347342	20.5572799637028	0.203115954571392	20.9013148768022	0.703838568820923	21.3013336806326	0.844114090968181	21.8552010488368	0.808895872661806
-16346.204371741	-1.97189957369119	23.0637423676764	19.6980606230948	-0.437410712371434	20.8522333226122	-0.0208960570164161	20.6621115347282	0.190528335549776	20.825550925229	0.713207293131215	21.5365649880523	0.81726208409376	21.7269084441289	0.881514575037199
-16344.7767618019	-2.01026849914342	23.1580471408104	19.8040333794164	-0.44789748615442	20.7003745867826	0.00652231605391665	20.630479255017	0.211406416944717	20.946198277004	0.692795821778073	21.3389657754979	0.866687795997625	21.7324417530661	0.915459583708182
-16343.3566402551	-1.934255996719	23.058978717729	19.658837736309	-0.431455789252499	20.7810885927595	0.0343031958576593	20.6987750669853	0.247076123142241	20.9135468128593	0.699803391236837	21.1011906007666	0.844055266930231	21.5346907829178	0.929568578436827
-16341.9329115562	-2.06258560717106	23.0948693870285	19.6522409171219	-0.476116593812083	20.6649882926561	0.0444055727553509	20.6599840618844	0.208733528699616	20.8843746547837	0.667377648950431	21.3674178515158	0.834059663700761	21.6042486101704	0.913828304740347
-16340.5134142516	-1.71442752238363	23.0570537251559	19.6787096405136	-0.46854294088219	20.5781152709345	0.0802305187011133	20.4298827926139	0.246612378388709	20.9181249065473	0.659292691992501	21.2729369095969	0.828539037237822	21.426601093466	0.904289735561489
-16339.091930436	-2.02369649894536	23.0500259741111	19.720971994758	-0.468657969729537	20.686634048722	0.0864942079573145	20.6320166897738	0.172458153185081	20.9486735842234	0.706520603120605	21.1750661804108	0.82547943867758	21.7125174029832	0.881721324015428
-16337.6690592058	-2.05085777584463	23.080610196868	19.8284358922745	-0.41801265051389	20.8023140675344	0.0812240035443201	20.5355403477768	0.234353146078694	20.8829086744063	0.693991761768227	21.3726161412406	0.892832674687545	21.5853443007371	0.838817957671493
-16336.2490489287	-2.12709478847682	23.1918938156588	19.7506982752787	-0.549976880847129	20.8405873096506	0.142076402029317	20.5766318154299	0.169180818598155	20.9124973464282	0.681995678787767	21.2072926033816	0.881004873004092	21.5407650269311	0.93996465541103
-16334.8209687648	-1.79612000007182	23.0953580961888	19.833401785578	-0.406250316599386	20.6288282415788	-0.0548264300678634	20.7840879496896	0.199344372145551	20.8844331484643	0.689054765646527	21.3198797417149	0.792894467827258	21.6759272165339	0.829118644465352
-16333.4003512189	-2.2028329456225	23.1528022339968	19.4684520302074	-0.498898038601044	20.8705780900039	-0.0161262138045411	20.5517217794875	0.208709815339934	20.9637693082232	0.695901788814904	21.3937820330453	0.86567556462929	21.4812505794574	0.932766830243223
-16331.9742462505	-1.98511340748519	23.0594952695227	19.6449390072729	-0.474556650928622	20.6988057627298	-0.00276684501057031	20.7138072881492	0.236509477610772	20.8980657175121	0.697577408918245	21.2228823452024	0.858014401236422	21.6581572545577	0.906330434987408
-16330.5536167603	-1.868741504848	23.0786907367514	19.6354980090367	-0.526830924488013	20.8631497546055	0.0466610706533847	20.6556264738063	0.184064921271604	20.9124585495993	0.705038757670788	21.2673757515359	0.874967686883271	21.5430577929517	0.918906957477743
-16329.1281372914	-1.98468755651265	23.0875671204038	19.6626776842134	-0.481990540598463	20.8958086869637	0.0992055312439949	20.5035850843326	0.235477522782195	20.8414546001227	0.693797844081057	21.1845681320729	0.79294217324014	21.5247110792391	0.840636919569361
-16327.7076523891	-2.09872510749847	23.1196711434063	19.8270698742675	-0.467401793115261	20.7643906592351	0.0413292922590064	20.4947051513584	0.233061977399463	20.931180670686	0.680433383867349	21.1950988836098	0.823218049381969	21.538998326347	0.816549226969498
-16326.2856637733	-1.96048992779106	23.078578747745	19.7335832963739	-0.456811062694686	20.8165532371916	0.0738519647941293	20.5277567581582	0.17738365886017	20.9440938340231	0.687859982624043	21.2086277731628	0.839828138524614	21.549017044704	0.861060333894512
-16324.8615585174	-2.08859596028924	23.0494022384572	19.9158863344895	-0.500218981907682	20.7565233497838	0.0685480652534797	20.5753700798289	0.21390701803566	20.9697916290766	0.746214353076563	21.215714195796	0.77452078467501	21.6209528938251	0.84534046438179
-16323.4371810593	-2.1198252774775	23.2869509184709	19.6768353445189	-0.527632114681455	20.8183325498324	0.10542128664943	20.6141593116911	0.20674265530784	20.9727201311066	0.66862750709772	21.175396328506	0.773297815511403	21.7842283167832	0.866498065774037
-16321.9999459712	-1.84854858368635	23.1016097443802	19.8013772412244	-0.437387541056143	20.7360938048881	0.0322471453548578	20.6598478578206	0.238991863483965	20.8685665940184	0.713947969880802	21.4484285968461	0.847704197479634	21.3136790835254	0.836663250830211
-16320.5735864025	-2.013721765019	23.0661899509479	19.751233020212	-0.460305234673615	20.6750040701548	0.0190326159559494	20.6488028223137	0.299416949781464	20.9153167777532	0.687219290942405	21.0709364602704	0.872898381785921	21.7705821881244	0.832873309098217
-16319.1550949262	-2.10285713803023	23.0581373847422	19.7367656839745	-0.462654537017318	20.794332797728	0.113196046323536	20.5562715701933	0.211605612505641	20.9447364747462	0.688398749832611	21.2573595804438	0.856954348548773	21.5319826298349	0.780325919403806
-16317.7283606865	-2.01432343386114	22.949346469393	19.6673312709089	-0.411459744369398	20.6930324084081	0.062319586764345	20.5869089419464	0.236250525231587	20.9410672252316	0.686301358400978	21.0468578899641	0.917142661495338	21.5944801871909	0.904032222819664
-16316.3086213544	-1.94541965611279	23.1464753569208	19.6450136745082	-0.502494743154631	20.6180604680397	-0.0639092388722996	20.5059724887745	0.225722533446107	20.9448223724899	0.687990979089715	21.0921456304655	0.803971650463344	21.6843455152182	0.950586581000179
-16314.8863806529	-1.89942180551589	23.1123553228552	19.7031565091614	-0.54650483774775	20.7125532231251	0.0692142679118594	20.7619108441861	0.245659231784548	20.8947364487522	0.688850792277019	21.2738131236138	0.882965973288156	21.5015753111327	0.866568094839876
-16313.4648974659	-1.9689514413476	22.9998659818606	19.6793886876706	-0.442745921880902	20.7664205639579	0.0873645680350127	20.6281787594692	0.168676380884169	20.8242448028532	0.703386322923346	21.2596070236969	0.807675528882219	21.7495767318599	0.846678550478158
-16312.0441579632	-2.01157616451383	23.1351549058494	19.7714199933265	-0.468915633838367	20.852873293213	0.101001893065443	20.6632995926018	0.196106809617495	20.9320890595455	0.667953330950847	21.2908079636559	0.745647774891869	21.5957986791862	0.95271175401737
-16310.6190500222	-1.98849915713072	23.039213181045	19.7521881362157	-0.458828325372269	20.7633226497986	0.0567212508766478	20.6598657828534	0.254439194461516	20.9818321357112	0.690550921714983	21.1498722595439	0.828808743249515	21.5938231674839	0.85582789319359
-16309.1996809607	-2.1107560005039	23.2510893000967	19.6645263831172	-0.452784243293922	20.7895190513648	0.0638822865926433	20.6171355440327	0.261211429449536	20.8253945963189	0.655489523539838	21.2315155747452	0.814329879297892	21.8182911419265	0.87543127039798
-16307.7704434656	-1.76872017234564	23.0491675478797	19.8334936555828	-0.473187273741263	20.8960640258113	0.0193553367323593	20.5854391616547	0.242440689279893	20.9227166124456	0.705412489414467	21.3891395986271	0.865174404921125	21.4847304275716	0.930622042852887
-16306.3516332675	-1.96351472381502	23.0662429646062	19.7982272499906	-0.511941775568249	20.7963901697615	0.0921843765866005	20.6814951376366	0.227806389945802	20.9202475504681	0.688333917141203	21.1898214761696	0.837226429879612	21.3110951528268	0.869745452848845
-16304.9224630371	-2.14593252632767	23.1274613356976	19.844295760652	-0.495070760085287	20.8487766607621	-0.00249572491776559	20.694125663081	0.210866445841125	20.8763812240568	0.70143275438512	21.1567698966565	0.699606080988592	21.539537023383	0.901595675628867
-16303.5029845918	-1.84088990930468	23.0434264239432	19.7916547339763	-0.474742701581209	20.4703969969371	0.0235878777860127	20.6617529031599	0.236719963827388	20.8455828161641	0.702828902511438	21.2887201606064	0.859676800098133	21.3797787627662	0.918347935406585
-16302.0781255933	-1.99279187247157	23.2418964350687	19.8428296614791	-0.561367972803527	20.7914203620474	0.136398641253634	20.7459344620327	0.114588812315423	20.9737742682237	0.67156229569235	21.2541482494826	0.764486683834581	21.6487781158174	0.872734040176267
-16300.6603815733	-2.00802533794194	23.0014059134683	19.5238319834428	-0.520543352507718	20.6009113340595	0.143045367102331	20.4813523996266	0.181053450179268	20.9501373004523	0.66772278377844	21.3796532586407	0.896980273522208	21.6909519811405	0.938485714816066
-16299.2392686568	-1.76012183073908	23.0475124160492	19.6713699239347	-0.499459804839478	21.1127809463958	0.0663251671153366	20.5457164359057	0.181130750990609	20.8860921295091	0.664874615461211	21.4598777089796	0.78667625447145	21.887896384101	0.932692880582762
-16297.8000351135	-1.84307445120066	22.9766734782846	19.7640376743282	-0.496179842403893	20.8118149272125	0.0852588581099657	20.602380060848	0.234808816025042	20.9824734725826	0.681995374839725	21.1640005638842	0.853767936751827	21.5681555304703	0.919568688953104
-16296.3715457032	-1.81084629334509	22.9314771408925	19.4903814581888	-0.481456366589998	20.7534418201961	0.0140692573292815	20.5814786096946	0.302583515252313	20.9211905257508	0.659550033325555	21.1312512286873	0.815888194725749	21.5566928099295	0.870570302348538
-16294.9515542854	-2.16922133322805	23.0628023302536	19.8140008530621	-0.431760083671935	20.7420652626973	0.120089095640622	20.7354900699818	0.267030024679035	20.9638606068102	0.679963203918983	21.3591200579486	0.841748428322594	21.24435527729	0.896876327777717
-16293.5281964857	-2.10215698648244	23.0806078296305	19.6811124676572	-0.462878250840123	20.7068209960083	0.0679170798658778	20.6790880029933	0.234746761588302	20.9186049772575	0.658629736482563	21.2743729446611	0.796517562938111	21.6364185820719	0.883659122677612
-16292.1087086108	-1.90468417946249	23.0469170034887	19.6176375660155	-0.482602599607264	20.8825405775527	-0.0189553161375225	20.5542085225204	0.204880364932426	20.8503333800309	0.685916503081155	21.1353596359682	0.878604114001538	21.5470176561838	0.70850129064287
-16290.688067805	-2.10451728943735	23.1177465748897	19.9397882142769	-0.47323973132406	20.4383433996657	-0.0272221307429286	20.7031860544392	0.21022428216114	20.9198428564542	0.681156520540479	21.3338689951925	0.820973227397692	21.4383617994047	0.89201531197247
-16289.2632320663	-1.87396805174649	23.0051883611834	19.9486245991396	-0.445583577375788	20.8622900566973	-0.0435133686180516	20.6807856369408	0.128067189876153	20.9270666877369	0.686247517793983	21.4937659785342	0.780944900108314	21.8602814627696	0.837003166029147
-16287.8419978218	-2.18945204094052	23.1786857394632	19.8350035070483	-0.441693615413459	20.8353775299113	0.0110005658208071	20.5151159008877	0.215344370602826	20.9606810318037	0.678558026445113	21.3980637997579	0.848167862033411	21.63184285786	0.934880593695082
-16286.4140930492	-1.81557828281075	23.1538532697067	19.7949115746076	-0.331870509605	20.7611144742885	0.0976123300051758	20.7125773484329	0.25850585647395	20.9648737375874	0.680313402903163	21.2719207357468	0.873281763734217	21.6372511844536	0.893017291806315
-16284.9955179635	-1.76067120116204	23.0563769345521	19.7657344689327	-0.476718696002666	20.6966975106814	-0.00883461447676934	20.711399886349	0.122972056444742	20.9883109362527	0.670259161122768	21.3443386025238	0.850357665241821	21.9447250439887	0.860153575371866
-16283.5682801809	-1.83407592307776	23.045939705393	19.7738208156432	-0.540013445150368	20.8882161921777	0.0116805610765018	20.7125848149792	0.234888873365766	20.982622597609	0.685169571858946	21.3902715545001	0.760712223821419	21.6101817184083	1.00708989201619
-16282.144912323	-1.83562477119267	23.0254958302747	19.9757895463811	-0.531440200849619	20.8268100148955	0.0315864255908299	20.6149410340579	0.238867557343373	20.9581280241351	0.667953560302205	21.2970748271646	0.85324457136935	21.6224475376051	0.846469730552853
-16280.7025525393	-1.98956184368581	23.0971954449798	19.8445438774036	-0.483294371512204	20.7112711592534	0.123386690993668	20.7102304570551	0.175222605560099	21.0713381732444	0.702132679555429	21.2521720419068	0.85401934609708	21.560960838918	0.795561334584731
-16279.2723117303	-1.78415043372661	23.0517895056056	19.7701323336963	-0.492535887122489	20.8511811925985	0.00526855291789632	20.6814467429229	0.215022462166677	20.9521435207731	0.695573681473586	21.3472527318568	0.837388110223562	21.4867669182643	0.961813412639996
-16277.8532029269	-1.69306869991124	23.0414412279077	19.7637475027744	-0.501489437204259	20.6519690102853	0.0724714802272207	20.6747859930531	0.140050238273635	20.9231279465826	0.705513598150499	21.2056999516949	0.826114662196166	21.4723464054871	0.867123398206884
-16276.4275895571	-1.79249207768589	23.0287172417609	19.7653699244414	-0.507511736708966	20.5675950883845	-0.00535517346560352	20.698991658556	0.223313977731455	20.928061994242	0.681664711671555	21.3419153878827	0.843923157506216	21.5558779869255	0.963888457959014
-16275.0084625231	-1.85500537138432	23.0608942657395	19.962916705172	-0.501253818407594	20.959016139708	0.173442796062829	20.6242694728251	0.132880700665969	20.914499440783	0.673392790198302	21.2539783681173	0.835768871109442	21.8455742006434	0.715570308851765
-16273.5830905521	-1.85039136186242	23.0349952191794	19.7499169744904	-0.455257567489201	20.8348269677679	0.0185847220758707	20.731786981349	0.17851749058912	20.9024516358909	0.720881761248474	21.1954210521335	0.847072968120064	21.8844909036705	0.934731653540949
-16272.160497182	-1.85560565069318	23.0154887036425	19.6962402053531	-0.548092502397356	20.6601470350245	-0.0130416722009566	20.4743096776481	0.146544619044126	20.9291829647228	0.680903375438983	21.2127526123605	0.817532782440286	21.7622223879596	0.919654634294742
-16270.7408892363	-1.86966835428029	23.0919959714619	19.5999580764877	-0.405372560547352	20.8110903567593	0.0544710974135389	20.6534580344776	0.211390761232939	20.9966843300336	0.647449558856191	21.3153804905224	0.813611965802584	21.8049230454374	0.872378168877004
-16269.3117718119	-1.95212715212256	23.1956566213153	19.7353156209345	-0.406451953795869	20.4986638634421	0.0284880104455273	20.6488290536793	0.190391500763899	20.9029117100709	0.675823584343401	21.3198177047939	0.793665366956394	21.6339418824216	0.852538637008363
-16267.8889131546	-1.76930544432253	22.9603714493299	19.6644359169262	-0.461991491089992	20.5688407345631	0.137172676101414	20.5837806656071	0.20181608699112	20.9634884585876	0.66689893591926	21.3076342187333	0.881763713384577	21.7345214233117	0.890002644085653
-16266.4639284275	-1.95895147137344	23.0947076550073	19.9721497223134	-0.515200337232744	20.7683037458876	0.160439100366743	20.6851392730185	0.251086147768139	20.9198013294013	0.673655451221957	21.2552979512839	0.779939500749199	21.8808855556838	0.891627943062046
-16265.0434372388	-1.99460721109062	23.0589362549079	19.6324608469116	-0.472914136926465	20.8737680449106	0.0160029950318109	20.6643872443231	0.273045494785199	20.8851319185501	0.658476025655229	21.5556648304705	0.870625216924841	21.4297985863544	0.846535958736849
-16263.6175636109	-1.93068428616971	23.0135338165764	19.8783775239293	-0.491656889740472	20.6651839985469	-0.00573775110282879	20.7384882953727	0.187700987434316	20.93497750891	0.659387612740982	21.3085396430898	0.786524277580189	21.5445601641302	0.967813296007192
-16262.1988351364	-1.86881944257766	22.986040070348	19.6933021148401	-0.42694433254299	20.5565983324271	0.121826330311193	20.5141598966682	0.163220777044989	20.9322589783147	0.666351653898242	21.3369502241153	0.778932586712775	21.5748350109359	0.846229930479067
-16260.7692242274	-1.66517762839794	22.9984940491278	19.630428280096	-0.49487441601737	20.7415199457626	0.0546648479644877	20.6557949484634	0.188493526133219	20.9061589736016	0.675139558019974	21.2351541186113	0.836507207302522	21.755114626343	0.85325278422293
-16259.3501078803	-1.94658070337027	23.0546418490406	19.8937984177577	-0.437172722133556	20.6429391122381	0.0983382005542798	20.5854963704058	0.227334103602791	20.9768604642755	0.701138263660165	21.2902578581652	0.738182230621481	21.4689289823489	0.929830381804633
-16257.9137422051	-1.71797412447631	23.0180240741433	19.6545494987671	-0.496849737965778	20.560776701472	-0.0352896125876053	20.6717177332687	0.191654189497418	20.9375133073932	0.705298157962641	21.3926817224974	0.874185561273497	21.6296991750913	0.836007093289068
-16256.4947591303	-1.62163538951427	23.1068811739387	19.8438882163767	-0.53413602861342	20.8498123950283	-0.0109779939597284	20.7126241583021	0.198522953045061	20.9403400262136	0.647737142462442	21.2591790813126	0.781954478045284	21.5300468360318	0.917223325631282
-16255.0581457699	-2.02336336113513	23.1346260568487	19.8117106495159	-0.475620070351187	20.8306109948974	0.0656449552820949	20.5539454254897	0.178656657357711	20.8763897483487	0.659733613136477	21.1497536815214	0.841113877744822	21.6775204435306	0.949066152438929
-16253.6340166256	-1.83399639185518	23.0519035374541	19.7664059705142	-0.434588161378844	20.823907168857	0.0977163587415068	20.5880437228473	0.199528868494189	20.932853839292	0.662043764805712	21.2027640402508	0.773988735130677	21.5489616576609	0.850571366777386
-16252.208424001	-2.0754346139729	22.9798990121811	19.8318775669093	-0.47864813087607	20.66588501697	0.0681380542267211	20.6462570568458	0.205447723553992	20.9924176391569	0.686766302034438	21.2700851632981	0.780382878726205	21.6255471493503	0.851813857697435
-16250.7866868423	-1.9542295653373	23.1495146744837	19.8483761630062	-0.434960206539745	20.73757311543	0.0781946274871349	20.5433837602357	0.221255130862067	20.9720291377708	0.642634606879806	21.2795808646002	0.757067820428636	21.3619584520591	0.918207930790215
-16249.3613211578	-1.85237922146916	23.164894055373	19.8847633023168	-0.503982149815147	20.698757690094	0.0448430527234497	20.7534378597955	0.165806076962047	20.8515824359266	0.657895867155499	21.3499010976257	0.785776337640021	21.9248027588627	0.988035583638291
-16247.937205215	-1.78829141240567	23.1444045521447	19.877475631148	-0.443159094725405	20.6658010034778	0.069201218682223	20.5395033988746	0.199567166613183	20.9109026456813	0.64836719731495	21.2770989624128	0.776405222525175	21.4813620275343	0.933170478462626
-16246.5095921326	-1.68718663789332	23.0216383850781	19.71539390339	-0.44434408889781	20.7501975162843	0.0651490113682759	20.6608825188839	0.256498894697946	20.9532978243238	0.647839666340214	21.3480104565811	0.778721853267858	21.6712411795987	0.819911712660611
-16245.0832325639	-2.01771033089608	23.129078877296	19.6218670867737	-0.491729509207562	20.7182900070168	0.00328069526165012	20.6710736114176	0.195895556698749	20.9273968138569	0.682380598529657	21.2345144463048	0.877412269386004	21.6812495135658	0.844414615756873
-16243.6593712214	-2.07551109604537	23.1736547431688	19.742460847557	-0.499786311301295	21.0330928302326	0.0586996402089132	20.6660554208036	0.182673549079742	20.8540475226051	0.691071810681602	21.2054130637021	0.834235819690865	21.8257156770131	0.829872436860041
-16242.232381124	-2.3126508584246	23.1166548024326	19.6901148471091	-0.567171264957568	20.7230949430685	-0.0160792093152803	20.7044895164843	0.147291794375552	20.935902414879	0.72383977053381	21.151260515389	0.869233779177568	21.5403261160935	0.993483782881283
-16240.8090145234	-1.94686719309539	22.9781874143888	19.6500901760267	-0.542381738490906	20.6581900312524	0.14533024968756	20.6263776167341	0.203601043348461	20.8909126833019	0.701017579008745	21.1210197683277	0.79519068532854	21.5696923273429	0.867797480674794
-16239.3852820527	-2.1144966064021	23.2490960251962	19.839515583625	-0.547522525530059	20.3435263215522	0.143137272585533	20.6316373072739	0.218594216099509	20.8736251408796	0.671106665225462	21.0954198700652	0.815991108872813	21.6706970551007	0.930121423964946
-16237.9451533221	-2.18296097684652	23.1452427211102	19.7246108328657	-0.490873972161626	20.6616486138621	-0.0223404586984098	20.4992441291431	0.281432570307691	20.9179400419135	0.704164759511964	21.2999453279295	0.846367397621994	21.5089231963655	0.928635732208205
-16236.5028035967	-2.0236060814932	23.2299069693949	19.7463832783554	-0.498404120650565	20.6835444777228	0.1467334163828	20.6179874923789	0.237014377244227	20.9774781993634	0.681961206695884	21.212644525433	0.843897594412046	21.5723414208194	0.891079181619316
-16235.0753181288	-2.30927214305848	23.1133499176735	19.8955592718329	-0.497535809634246	20.6780424422544	0.0837808096456446	20.7264953565562	0.215970752021453	20.9096128930587	0.699080849685625	21.2706059920707	0.835447176394458	21.4075928914174	0.882339299734083
-16233.6532006413	-1.9743454195559	23.2360495345059	19.6010394400958	-0.438359448877509	20.7231900363188	0.0916635373729652	20.508851731586	0.209928040693403	20.9863377128977	0.71275330109135	21.2207349700198	0.879199413221462	21.9086146451276	0.847087702529889
-16232.2232200904	-2.03109215572476	23.1847454635496	19.7025558445956	-0.426553486574153	20.9296622826676	0.11268336581358	20.4947780563541	0.214520212587791	20.8550889871126	0.728071250947689	21.102130171134	0.84889727021204	21.4799691707211	0.887247427465693
-16230.7879752852	-2.0642114141956	23.2132189313102	19.6072441103909	-0.394839217534826	20.5688198073724	0.0894324884961567	20.6269815863418	0.213733727345575	20.9578813892213	0.716263866665695	21.3485400370765	0.853569548268202	21.5975326682827	0.863989379961636
-16229.3581135478	-2.19746885448694	23.2018353022207	19.8043398162084	-0.422239819150593	20.4758035852531	-0.0214114944865297	20.5272100090095	0.246528005137823	20.8884845970347	0.721133025275175	21.2888867765856	0.860128445775037	21.5243809640722	0.99832856177572
-16227.9292337503	-2.28126999456435	23.1694132468933	19.8152569750058	-0.575034673135082	20.3655092774846	0.0635929951871209	20.5430467204499	0.280377242864139	20.9141947335607	0.725111055734355	21.43077955722	0.959716022809663	21.5800540870512	0.938006475738844
-16226.5010058554	-1.95763253979385	23.1655394401495	19.6996666652816	-0.468618159262763	20.5461622311689	0.0695547549678669	20.4923902719327	0.250765532099455	20.9020129713686	0.669078334111798	21.3457248995442	0.869590186669446	21.4655596355149	0.90246222503991
-16225.0592766004	-2.22515116166323	23.1311517999379	19.856455355918	-0.492919337454299	20.8547243691008	-0.0375711356542761	20.4854586359823	0.201673121060656	20.9429434710019	0.74314449425125	21.2529117890568	0.843607402938536	21.7926236590827	0.867640356247149
-16223.6252915952	-2.26409057807177	23.0989671855083	19.771662908331	-0.489549461477924	20.7537635079541	0.0159147599519817	20.5696988362463	0.252312393008116	20.8331366022367	0.710106807110573	21.3215225832219	0.87179031942056	21.6355761982243	0.967098762082811
-16222.1994192246	-1.89929801039398	23.2177682523185	19.4903217486147	-0.465897436602734	20.719995221398	0.174687074599205	20.6011751721124	0.275463461822573	20.9654880139502	0.70482859833363	21.3645745352101	0.924106083310993	21.7510309923467	0.90096630829923
-16220.7686874457	-2.5239198198542	23.2885126205857	19.634801665977	-0.42322376749151	21.004779594294	0.0126987476970432	20.4901234689744	0.275133843196263	20.940855879579	0.738806903251027	21.0769535627069	0.792769779567015	21.7140688597327	0.943764245081622
