Time_4	F_4:1	D_4:1	F_4:3	D_4:3	F_4:5	D_4:5	F_4:7	D_4:7	F_4:9	D_4:9	F_4:11	D_4:11	Meas. Temp. Time	Tact
1.37200027300666	0.309466359205544	-0.0769249074677334	-0.0357472014567675	-0.0954426134734319	0.197035352042986	0.0483925648207733	0.0978007689031983	-0.0288119062181365	0.0490652095468755	0.00289624887980033	-0.0268894069383598	-0.024835293252637	188.694186629727	24.9477892090244
1.44805776715899	0.264839735813439	-0.0909020120334305	-0.0126413801951157	-0.0736055183532414	0.113718909672753	0.0785685603116237	0.0586962018605846	-0.0355966094320321	0.0360832690722015	0.0014719811030306	0.0388412101890687	-0.0210739945455185	189.694089423865	24.9477892090244
1.52432355160514	0.374542062170804	-0.104266706454601	-0.0259262950113834	-0.0512706055911223	0.114643333009735	0.0791344542361119	0.149165631396045	-0.0261967841012576	0.02898762999535	0.00620238254726524	0.00208125658198033	-0.0499677725110825	190.694069541059	24.9223258321003
1.60052669180247	0.491768599487841	-0.149068667023917	-0.0449992715959224	-0.075747037537178	0.188974472782502	0.0624268555170036	0.150280750214733	-0.017627744299942	0.0282291319163557	-0.0056342019462432	-0.0490996987793799	-0.00947393751592185	191.694042743184	24.9202038840233
1.67669459657433	0.429948893375695	-0.0904130300275399	-0.0461242030952844	-0.0734137449887213	0.188644819608908	0.0480033717363713	0.138765541561952	-0.0233176801245192	0.0208396336625407	-0.0124378988559	0.019429516269404	-0.0403915529170871	192.694005258381	24.9350575205624
1.75290407558593	0.428110043518245	-0.0991170123098102	-0.011284032801238	-0.0741266132778491	0.148878656975012	0.0515306763396099	0.149052863665929	-0.0195673550186355	0.0531554963382002	-0.00988858307885443	-0.018658260169311	-0.0417054271584771	193.694006120786	24.9350575205624
1.82905534227999	0.398236518725753	-0.0960716353226787	-0.116836384524201	-0.0831072358648952	0.0901898815252027	0.0604367084179105	0.0663862813707965	-0.0275249888511395	0.037157242946301	-0.00834206802928583	0.0530305164968674	-0.029800846217982	194.693977436982	24.9095941436382
1.90533148885394	0.457655667327344	-0.128101448175349	-0.0288904426885592	-0.0865675633143552	0.31898136874197	0.0370192209647657	0.0793995197241202	-0.0335114959363365	0.057042048658837	-0.0084455128514731	-0.0119629774392045	-0.0573224230155784	195.693949381821	24.9095941436382
1.98146591840001	0.52409939467907	-0.131352318791065	-0.0904293836048664	-0.0429260799025939	0.120277676633759	0.0502957291299426	0.0859425568069128	-0.0660535423180859	0.0555577166733707	0.00573469374474933	0.0432180910136346	-0.0419507504446994	196.693925098516	24.9095941436382
2.05770254430051	0.476635728031397	-0.110570431228032	-0.0237736260784613	-0.0692021559517229	0.222288736603514	0.0680176868699791	0.116836936337222	-0.0138096630799664	0.0610030918842819	-0.0112200133319857	-0.0175306398570931	-0.0424926005580073	197.693903958425	24.9095941436382
2.13388086358706	0.457821138203144	-0.136039257266012	0.0186537790157972	-0.078636393027034	0.112420742115956	0.102329365969496	0.149644049141898	-0.0107598741195132	0.0435482938610727	-0.00415476640919343	0.041511146065907	-0.0592553721136266	198.693876531906	24.9095941436382
2.21009656616176	0.494240037165582	-0.132896400812959	-0.0450033278158726	-0.0755189023488412	0.263182638487888	0.0457925064569624	0.119310233200849	-0.0541476829114187	0.0466047033196952	-0.00454739900906254	0.0519906877305154	-0.0659878843733861	199.693856020458	24.9223258321003
2.2865623847271	0.578237073495984	-0.150074357347242	0.0126181058938828	-0.0716307529347886	0.250084192208033	0.0622897895436838	0.099312917453517	-0.0492230733242975	0.0497037160253564	-0.0157200798343309	0.0457810643231575	-0.0400079315964217	200.693843052723	24.9202038840233
2.36280734014387	0.543344955891371	-0.158730856027481	-0.0186854706100048	-0.0745271738271582	0.19190091779019	0.0683012281118922	0.105498226616874	-0.0273659342450954	0.0708252941095049	-0.0133724484398596	-0.00524435271720658	-0.0332941722488169	201.693866546266	24.9350575205624
2.43892716422367	0.568207697942853	-0.169711838612435	0.0103475967155946	-0.100002662659074	0.192954716733948	0.0691878323489166	0.105852639027944	-0.0497614205163883	0.0727579730606118	-0.00620002079052262	-0.0284528970530367	-0.0497995524784767	202.693814602681	24.9223258321003
2.51525755218851	0.519752288237214	-0.180053675748744	-0.023852693502401	-0.10495275261672	0.220304787061377	0.0628130092541996	0.117259520496191	-0.0232901125617373	0.0537836175354238	-0.00167227877094667	0.0579843100010955	-0.0238623906123945	203.69375448674	24.9095941436382
2.59140243815879	0.583709983155131	-0.174946731032199	-0.0423005322260606	-0.0611950689998593	0.202788589052216	0.0675624182624122	0.0865577459248925	-0.0518301198562183	0.0446840934810604	0.00043978354511176	-0.0122637607644058	-0.0342460975241903	204.693748434074	24.9223258321003
2.66755850349242	0.658041936345398	-0.195099324506023	0.0542773412274373	-0.0362707946746581	0.243012829772124	0.024068620325892	0.0614079779725216	-0.0310690861871861	0.0850150746960532	-0.00924665796710378	0.0109191881172344	0.0130775160200745	205.693727922626	24.9095941436382
2.7437902574117	0.661084204912186	-0.18731983287926	-0.0432830216629254	-0.0568311552243244	0.320205856761913	0.0286533796364667	0.0830998569640542	-0.0330656856396969	0.0800755748674016	-0.0111389536613087	0.0228864671342059	-0.0290095233528131	206.693713068962	24.9095941436382
2.82001858522805	0.710204930044711	-0.259834348953623	0.0902203861977187	-0.0595992504625484	0.300332008949408	0.0394554262088607	0.127453813586726	-0.0414772408619639	0.0620386207625012	-0.00189215151777211	0.0468449239213193	-0.0766809298068136	207.693690042943	24.9223258321003
2.89621974520075	0.701730249449611	-0.219109132203121	0.0291328281517353	-0.0715201525541658	0.23391253863947	0.039434735289632	0.108768009704818	-0.0173096517322462	0.0702671504209826	0.00305035623988936	0.0371582378227437	-0.04016463193942	208.693644385785	24.9308136244083
2.97235204783889	0.817282942123711	-0.240800166760485	-0.024302093897556	-0.0653702019529248	0.295988516412035	0.0592480127532158	0.15286330558547	-0.0307336216388292	0.0544145881659057	0.00589202236819397	0.0325464699942792	-0.031131969269482	209.693633303978	24.9350575205624
3.04854072925324	0.882605761289597	-0.275859393744773	0.172380766556519	-0.0962146654531408	0.255270187458973	0.0778224301545267	0.102193158643331	-0.0252229081575008	0.0438830815610851	-0.0104538640907277	0.0386882375776374	-0.0536336801772859	210.693619078957	24.9350575205624
3.12468993190366	0.871987164020538	-0.262574386435793	-0.0762479863707695	-0.0535908069201354	0.243491656235347	0.0570684905973737	0.105135090640488	-0.0338632022550753	0.0418632068095173	-0.00962969491119003	0.0422337650086526	-0.0604875405516492	211.693591023795	24.9095941436382
3.20105561815823	0.862965734675527	-0.271842385886876	-0.0358397997562561	-0.0733399762806584	0.226584596834255	0.0684378036730495	0.131384713300577	-0.0332465750078212	0.0629379497163933	0.00737791680911237	0.0438330422937476	-0.046947972675768	212.693657893687	24.9202038840233
3.277333944027	0.879910413175821	-0.286608824751446	-0.0450975354407701	-0.0759091462803609	0.337190939388347	0.106037572774256	0.18393775926279	-0.0472640630372594	0.0943985999816102	-0.00117445992997722	0.0142195047490283	-0.045069818728906	213.693547486328	24.9223258321003
3.35346219191949	1.00812997762114	-0.316580933758522	-0.00793281566545101	-0.0961773104107464	0.338911490789724	0.0798280080015845	0.154749761725725	-0.0415951000294525	0.023891956063431	-0.00939491705535267	0.019549561378674	-0.0595845045868384	214.693533889949	24.9223258321003
3.4297133499446	1.09211313724518	-0.318558141704662	-0.00533358500812664	-0.0536465371017356	0.287746823481212	0.039847948742761	0.108259342602196	-0.0457824148562891	0.0436794737502675	-0.00479592577031673	-0.0433280435288246	-0.0338239853677902	215.693502691574	24.9223258321003
3.5058248549855	0.990990060381591	-0.338793042821399	0.0837844579526363	-0.0222940990174947	0.18231926997687	0.06501370223495	0.153193501480928	-0.0470500464739401	0.0797149055061306	-0.0162093856417369	-0.0203570677287892	-0.0348658802545725	216.693474636413	24.9095941436382
3.582082299438	1.09912669658661	-0.322149920325947	0.102327570975679	-0.0485411737372714	0.306852531335335	0.0220101115225193	0.119096967781843	-0.0464504756809971	0.0287859957607504	-0.000772702284087989	-0.0464211032960768	-0.0262863240025137	217.693457268178	24.9095941436382
3.65829606369759	0.987584376707673	-0.313417116335464	0.0283606114843069	-0.0779852193875512	0.31912104105113	0.100082063294679	0.15695343378593	-0.0480350264852361	0.0743951876484568	-0.0162142066158777	0.0762322977373266	-0.0458775618863438	218.693438014016	24.9223258321003
3.73444310800793	1.09644117113203	-0.383952325609803	0.0275146328265992	-0.096649272197959	0.229026430747763	0.0918547997944759	0.141975718940557	-0.04486173320211	0.087384221903954	0.00251649477319682	0.0339452914406799	-0.0668110050297213	219.693406186998	24.9202038840233
3.81088371799948	1.17047750484198	-0.41377434603435	0.0359696988369551	-0.115705789785375	0.412450924418136	0.11528943197385	0.183484580891218	-0.0765055332422675	0.0545927688008812	-0.0153773253141833	0.126055326534945	-0.0335574390424125	220.693390704691	24.9223258321003
3.88703089851576	1.16196953225881	-0.3763952521329	-0.0969981134823383	-0.0876783671767725	0.192527514598351	0.146618500666819	0.170534061525359	-0.0745249334072027	0.0279363141649407	-0.00687584661905993	-0.000853424839285521	-0.0212603666498137	221.693372707814	24.9095941436382
3.96319241208645	1.18836450297385	-0.383615574322383	0.0399641680576979	-0.0592816229814956	0.293485999009772	0.135906230644139	0.169609447666517	-0.0532995033008901	0.0680772169953849	-0.00233080034160316	0.0939499836265647	-0.0581818899559192	222.693329565227	24.9095941436382
4.03928722666266	1.22416130825877	-0.409088484090196	0.0773415509964552	-0.101770331925672	0.369811676345035	0.0841411123979585	0.19791842251152	-0.0628522117027883	0.0502312643189322	-0.00827512442412348	0.0512881562301779	-0.0500029809570617	223.69331848342	24.9223258321003
4.11555100992943	1.30477017909288	-0.395947901004652	-0.0574550522757518	-0.0699160402714027	0.309706063471094	0.0602769342220884	0.186175217577329	-0.0394123100191577	0.0893319137749637	-0.0069910758353513	0.0489235600478175	-0.0527809324359094	224.693297971971	24.9202038840233
4.19174169252316	1.35190311819315	-0.432875627182105	-0.0743131748978767	-0.110868960200685	0.27447666814096	0.0866894547920654	0.163040521944822	-0.0584509165304878	0.069625513042916	-0.0067542048904341	-0.058246173081195	-0.0538756888023511	225.693276203237	24.9095941436382
4.26779087811398	1.30942029412836	-0.429797319072	0.110330235869545	-0.0525592813397338	0.354749878398434	0.0587814307899921	0.234509102991524	-0.0426519963292817	0.108038600569722	-0.00253949561359668	0.0651155173966551	-0.0140298358711004	226.693242490292	24.9223258321003
4.34405875803592	1.24541874136776	-0.428061591096244	-0.0688560325299177	-0.0732699892625646	0.216769455275608	0.0651118704625449	0.201564559970393	-0.075625435405952	0.0982969043512236	0.00545887344055296	0.087156490729533	-0.0490910765775265	227.693215692416	24.9095941436382
4.42016192308317	1.24454095587134	-0.386745268349549	0.00935104803314335	-0.110157402721307	0.351678579948111	0.0737371202972101	0.166331773349157	-0.0286180748540927	0.0810538584515195	-0.0114617370598109	0.0579543546030188	-0.0127793584526341	228.693197066896	24.9223258321003
4.49632156120303	1.24406088888645	-0.388215161001134	0.119905948674234	-0.0355938507290943	0.349702264270673	0.0640295880299677	0.218186157081618	-0.0346300662911558	0.0886807363422628	-0.00463493072074761	0.0805861671049322	-0.0318736726380575	229.693185985088	24.9223258321003
4.5726502413551	1.26372926682234	-0.305675612223686	0.106046392307538	-0.111083495661882	0.421290010861139	0.0796587014468744	0.224335864177647	-0.0651859754620843	0.0945774014981504	-0.0206402196061004	0.0582849890181685	-0.0314519892188099	230.693164844997	24.9095941436382
4.64893831118631	0.353796131908894	-0.200158400656326	0.521136010100993	0.0497510454266377	0.442863562605635	0.0681903611057069	0.351190845872225	-0.0543797700432107	0.463072636510838	0.00200615114840041	0.308908373678398	-0.0586490775066306	231.693141818978	24.9095941436382
4.7251187049939	0.228261068463326	-0.156825476825466	0.753162757218736	0.110886312733447	0.456192238531185	0.0733509631988059	0.39942614201118	-0.0349889607556391	0.444318905922096	-0.00736362581751115	0.253336850098342	-0.0328386986616078	232.693115021102	24.9202038840233
4.80121159173238	0.491589369252324	-0.126071227838557	0.100328611245307	-0.0219778166539526	0.526854464314238	0.0306111442117472	0.283199389057245	-0.0289951896762217	0.22423123364893	0.000986225443064592	0.214164288089953	-0.026030565766676	233.693093252368	24.9223258321003
4.87741488909039	0.433304151520133	-0.137269322531088	0.249259913375529	3.87300300475069E-5	0.48218113993762	0.106388867703288	0.267066121092739	-0.0781158787472391	0.199442706623864	-0.0077193981498096	0.190352836676332	-0.059089993559682	234.693077141419	24.9095941436382
4.95351400986935	0.440309055149555	-0.0847459632355396	0.101489627148415	0.00130101134593597	0.397623127601219	0.0725658296167071	0.345534580085769	-0.0332700207634657	0.201087982739915	0.00475703821452833	0.117504202390385	-0.0324533100783111	235.693052858114	24.9095941436382
5.02971923506508	0.269205234013498	-0.0319014652115954	0.249093596548694	-0.0208179220854787	0.36697176685102	0.12494418314472	0.317957617333832	-0.0371551247985293	0.216822532765542	-0.00738245191050857	0.13971008687374	-0.0176045992606231	236.693025431596	24.9095941436382
5.10578708086784	0.484879235737026	-0.0938410455753371	0.159983679687532	-0.0226190126280925	0.43470138450648	0.114641433734477	0.249770844612613	-0.0387287127032307	0.219404419712697	-0.00810059060238877	0.126161454636779	-0.0454318810134009	237.693001776934	24.9223258321003
5.18205490840289	1.14608730282634	-0.484335224662678	0.172116606842185	-0.0879068790540827	0.395783377341286	0.088041161653081	0.252695262423458	-0.0479510088289727	0.140531438542035	-0.0119641086341955	0.0875901355173234	-0.0622326647040421	238.692983780056	24.9095941436382
5.25828739573869	1.12381062749773	-0.427506592453304	0.0532696303333369	-0.0567850570498307	0.383593454114089	0.0597167775360676	0.289737525786222	-0.0450612054072919	0.150942732512299	-0.0110289117447093	0.158425743490418	-0.0647080059080463	239.692943780683	24.9095941436382
5.33439905794027	1.14475372899324	-0.470292776011311	0.00504873386110649	-0.0551528672311519	0.500958648226242	0.0505907359648463	0.212311469009819	-0.0392974026016033	0.155745501769212	-0.00703489180084893	0.0683726538498128	-0.0456726507375305	240.692944014445	24.9350575205624
5.41064412860821	1.24655216280371	-0.388429674600721	0.121184257205035	-0.10747493869689	0.381830821088625	0.118701419046715	0.219910884533419	-0.0473127555187303	0.157193468298424	-0.0176851194547891	0.200017335623463	-0.0594547522568274	241.692921617068	24.9350575205624
5.48666587394352	1.33751195948571	-0.447271745806396	0.0996408667768565	-0.0538216985377402	0.446758626303745	0.0590651250034855	0.265524865252246	-0.0499303250398795	0.153898134449315	-0.016384881368104	0.147250877068721	-0.0607823671254846	242.692984715104	24.9095941436382
5.56289217962573	1.14524555113167	-0.47351621788379	0.0441681625055326	-0.0791887889436338	0.41203647767652	0.0532716433862108	0.191411377054919	-0.042704429869046	0.11437325224511	-0.0135993440487636	0.143215719155044	-0.0342615653470244	243.692866764031	24.9414233647934
5.63930781154583	1.1429483210668	-0.471129631127488	0.161869551401044	-0.0837357716006806	0.42124753733624	0.0766771527500227	0.234457993072738	-0.0470171545893534	0.139395769721028	-0.00462250613595194	0.0865358607523128	-0.0614634804928482	244.692910374142	24.9095941436382
5.71557149003881	1.13969142455608	-0.378210858649416	0.0503333273389517	-0.09606082728572	0.44703560834314	0.07538925199097	0.323762439182701	-0.0475181029755858	0.25821764315429	-0.0112512282168706	0.136774249935818	-0.0470795156125245	245.692830141634	24.9223258321003
5.79205390477243	1.27231798414141	-0.464731318682473	0.14011364371648	-0.0542632383442139	0.469745225361476	0.0820434721146912	0.257546768647899	-0.0516238024801778	0.167275237990048	-0.00350080308020728	0.0605053297688507	-0.0532671491181997	246.692818431184	24.9350575205624
5.86815513150456	1.23725386057049	-0.462886996745616	0.11919219422892	-0.115195943724836	0.394243170968548	0.128576148756253	0.202223854396834	-0.03562644002683	0.129767608761136	-0.00477797666052715	0.147061817231381	-0.0565765346928953	247.692774659954	24.9202038840233
5.94426669940973	1.25889054778963	-0.467386268959606	0.0741205215807286	-0.077844775398654	0.366927457503334	0.109589787969327	0.179174091125788	-0.0258931620237617	0.134047034335759	-0.00593540293831274	0.100606085108004	-0.0446037814826081	248.69275980629	24.9095941436382
6.02039908586691	1.15152298659086	-0.427627847243164	0.0241310441600335	-0.0793108930782522	0.362386140874787	0.0572565587444844	0.25637122455646	-0.0665219838335516	0.174026190028195	-0.0137617926884201	0.113599688375664	-0.0246781747429463	249.692851193249	24.9095941436382
6.096769099279	1.19240025803447	-0.465098927530951	0.0614421858498035	-0.0807066188036969	0.444898958406339	0.0687930171658879	0.263388084505095	-0.0830758398816995	0.159693721717354	-0.0223496845907147	0.140066626280507	-0.0437823213784452	250.692765302956	24.9350575205624
6.17308689343433	1.2519502826035	-0.494076268534789	0.141766905819925	-0.134050116331815	0.379947224161879	0.0989655889295877	0.276200585058632	-0.0557379930657176	0.127846034486134	-0.0248377392132466	0.135333873892498	-0.0371335043927428	251.692686327733	24.9095941436382
6.24931314672964	1.27731087710708	-0.461114205832919	-0.0101847803486335	-0.0942781900222314	0.375437974832221	0.071126672060416	0.232671252309956	-0.0458435986576105	0.119655992043641	-0.0205007647808981	0.0291321743805135	-0.0348426200675658	252.69266707357	24.9095941436382
6.32561880808013	1.30471962597221	-0.463471798891922	0.0976852421070662	-0.0750763558675884	0.482982577286021	0.0395671845266465	0.254455151293769	-0.0526241060485246	0.145305715950649	-0.0266059602433655	0.126227663205348	-0.0512501294698648	253.692646562122	24.9095941436382
6.4017654437727	1.28405362088233	-0.471347271919049	0.144318360870632	-0.0288464013933605	0.397683498910919	0.0645298219530164	0.261094060318555	-0.0753103830540722	0.142125725367856	-0.00717003752006184	0.0923499944722359	-0.0221263074254108	254.692628565244	24.9095941436382
6.47806658937285	1.24593604914844	-0.487837303764414	0.00355411014046059	-0.0674902772186612	0.410430312059089	0.0899008678448754	0.326673969617786	-0.0434532683090494	0.133069812873196	-0.0176298126243137	0.108917429926598	-0.0548118982939354	255.6925860513	24.9202038840233
6.55427200316141	1.29054171498865	-0.433281426060708	0.0569475038954197	-0.127302028027623	0.315664333007317	0.132048791460676	0.285359795595468	-0.072349756606924	0.109910345361237	-0.0174330003541809	0.140909108132085	-0.0360470736159197	256.692591314204	24.9350575205624
6.63069392150889	1.22887832578272	-0.470849529436228	0.081512048255111	-0.0426626213387293	0.400703966519996	0.0851346297415605	0.255067242034784	-0.0346906038853787	0.143955198876534	-0.0105796306296282	0.177415211652963	-0.060027482627093	257.692653154954	24.9223258321003
6.70684314511406	1.31824883725494	-0.440110416182043	0.0480637979115572	-0.10137865534474	0.406481125107985	0.124564455008113	0.199043390997758	-0.0707950349467821	0.116306222596955	-0.0217274690103222	0.136381806181155	-0.0246208917723447	258.692520745099	24.9095941436382
6.78296709728117	1.28188987728208	-0.453287991073685	-0.0458138733749065	-0.0690568998496359	0.586039447686926	0.129625948559323	0.264743081152119	-0.0459353756618113	0.148653535828594	-0.0232431020693793	0.0990553646113519	-0.0539934204060881	259.692507777363	24.9308136244083
6.85915826183433	1.42596506327391	-0.472366889026765	0.0840682561555086	-0.0749714771125354	0.482852317295237	0.0978255247727591	0.326209462105908	-0.0498602840965232	0.152238662493851	-0.0131422817189344	0.16613301284476	-0.0298742507248033	260.692486008629	24.9095941436382
6.93527998231972	1.28525248263031	-0.47594225219199	0.187006515175956	-0.0934797292584846	0.413992174617033	0.0729500652322204	0.310014182959094	-0.0395493428746205	0.142182701613415	-0.0185484152983901	0.0881673577344124	-0.0764299000288002	261.692466125824	24.9223258321003
7.01145402683566	1.40315028652549	-0.498892182068167	0.119181930433418	-0.0763907795440217	0.446112775705115	0.0936951084568707	0.31273730630528	-0.0354396526531515	0.145994654581551	-0.0205291841132362	0.0577981003496213	-0.0541355088023476	262.692466359586	24.9095941436382
7.08789694185058	1.29477830324322	-0.49305377683452	-0.0856139516724097	-0.0510357884316419	0.423885439238529	0.10211274893527	0.25897006050991	-0.0511983911540297	0.17087889590453	-0.0192445571973179	0.255905925433829	-0.0426181231979126	263.692408129573	24.9095941436382
7.16396883192162	1.34964724164456	-0.468643744647741	0.227616639843139	-0.0749009828770624	0.453777449480367	0.0675258541581345	0.247339599889983	-0.0391610414607995	0.13460191880909	-0.0225483286264774	0.119762438148221	-0.0263224673215359	264.692454882897	24.9095941436382
7.24014926763872	1.2027897881344	-0.459126305991438	0.0537872625248683	-0.0785428292777168	0.440450542322378	0.0884451201109757	0.113077394655647	-0.0277658191174892	-0.0588800728791687	0.008837790984906	-0.0408961374462045	-0.0209923730798078	265.692375279032	24.9223258321003
7.31625457007128	0.568139337934554	-0.45133457253535	-0.861396422574368	-0.0328681286297807	-0.574484063037562	0.130095849718942	-0.891569658058415	0.037858789513068	-0.981192315168705	0.0918833028188077	-1.0474972556751	0.0481218695918801	266.692357282154	24.9095941436382
7.39247483030583	-1.15387901011854	-0.392602009229555	-2.88684621263489	0.0748710145566975	-2.78973816568468	0.290004175403937	-3.00112212450176	0.204393066844291	-3.1953883075525	0.276008359145429	-3.20986570294074	0.266418512591257	267.692326083779	24.9095941436382
7.46867154786984	-4.18530431762338	-0.282782350386347	-6.39528720573996	0.278640886762167	-6.2141010672829	0.540996961890187	-6.40554948151976	0.433258395134375	-6.53034416789564	0.554755401058721	-6.57271869356803	0.548807976376237	268.692293628119	24.9223258321003
7.54490398281875	-8.25906707439572	-0.113816740912674	-10.7530468528113	0.495976258045749	-10.5483885892711	0.766682033895848	-10.8578176243054	0.779971164821377	-10.8940323512233	0.873664924963173	-10.841455771281	0.873958100513902	269.692289461382	24.9350575205624
7.62105505044262	-13.0254398901016	-0.0602136824420456	-15.621251535256	0.761077531921023	-15.543974692472	1.09051960438839	-15.8625764272128	1.03433305188249	-15.8465434208983	1.21028711146069	-15.887553559902	1.19578299422181	270.692273979075	24.9350575205624
7.70022921908337	-18.48350640852	0.1341989789915	-21.4879175250373	0.965781225939117	-21.2105161265516	1.3514040966067	-21.3396947107231	1.32277112911724	-21.2115251881027	1.48441101446858	-20.969698509826	1.45154880360469	271.692288042977	24.9095941436382
7.77661777745622	-23.8764557531103	0.295695960798704	-26.8201966428152	1.12757804853132	-26.5057895788039	1.49822137857259	-26.5435122060012	1.53430208471713	-26.2610480424905	1.70864484298368	-25.9160665897973	1.72240555831058	272.692202781327	24.9095941436382
7.85613971125956	-29.1506303763017	0.396269682441991	-31.8112730594618	1.26682375041088	-31.4877788418019	1.6673603398213	-31.2804300401981	1.73257344248107	-30.936329990176	1.90278914157685	-30.5381245844553	1.88634057874989	273.692194214091	24.9095941436382
7.93262647410544	-33.3941334243864	0.533456952594642	-35.6601869718126	1.37109112284862	-35.1596898355568	1.80869276465299	-34.675111893041	1.78770603046975	-34.3145978942984	1.96544729581333	-33.7884551206582	2.03048543691186	274.692170559429	24.9223258321003
