Time_3	F_3:3	D_3:3	F_3:5	D_3:5	F_3:7	D_3:7	F_3:9	D_3:9	F_3:11	D_3:11
53.0011356538162	-0.0410240770273358	0.0843434470590786	0.0746990856668162	-0.0443348770970128	0.0948900552378161	-0.00849339465859704	0.0934119158676666	-0.00464927469167864	0.0995683216761301	0.0490064035873507
58.2935468489304	-0.0106926131637319	0.026077311898073	-0.0067977267363859	-0.0146890991354648	0.193911861486673	-0.0201407632779756	0.11809250136442	-0.00673027375697788	0.160261172515262	0.0297071614813637
63.5915674231946	-0.00978405645931524	-0.0185078933405315	0.0311509069942075	-0.0457535771027135	0.176070112593412	-0.0119455268984546	0.180482212903674	-0.000396020147852342	0.174567188781608	0.0472708402172889
68.8894660407677	0.043468047589764	0.0147069073261527	0.0570344355845918	-0.0461427311151378	0.16527789338014	-0.000175764594470038	0.25067409214292	-0.0119910790593909	0.233155496471269	0.0295205447502217
74.1941099949181	0.063461791138403	0.0550747163239386	-0.0819087076043616	-0.000754091543255288	0.0996604129316309	0.00253893337601947	0.144991760488058	0.0124366950315899	0.0965208553980539	0.0320283616135929
79.4892595577985	0.089566554909803	0.0625938738733204	0.100104783936695	-0.0331142222359215	0.0899359662264813	-0.0168315225294684	0.0784566452460539	0.00525783779463862	0.0500278039940405	0.0283684270312482
84.7860404485837	0.1251165612645	0.0777208202035616	-0.0786155554511425	-0.00431658449227074	0.103354868470238	-0.0279551603676218	0.0590706194796738	0.0170175354010038	0.114084190995569	0.0282054559316355
90.0849379794672	0.162268027077667	0.0456016688473348	-0.00734525872858294	-0.0203570939403032	0.186152510735415	-0.0297092092599165	0.121975496447097	0.00872016365711059	0.1124154641398	-0.0219997599577562
95.385341109708	0.131142100354888	0.0543544603575675	-0.00750937564735077	0.0274097564382619	0.116152407193372	-0.00461515148608886	0.0199083023956818	0.00263024844824966	0.122863980909684	0.0288594520291615
100.681615943089	0.0889993167526573	0.0488036173007153	0.0661846627434897	0.00853860942157963	0.0788585951998227	-0.0356908322328558	0.0748670035294098	0.000293994188333754	0.0517758219607878	0.0299318527703411
105.97414343711	0.041007533705093	0.0902054552767119	0.0947623212777216	0.00109900126276058	0.0680789121204596	-0.010382387833257	0.0375712108637644	0.00864439961866847	0.053654755433896	0.0272790671617803
111.272667554207	0.130071854875192	0.124405280776993	-0.0558165046432806	0.00850207516629281	0.0590115576626756	-0.000324090346293146	0.0337393044126956	0.00494781968431223	0.0277981060999501	0.0108383154685418
116.565066176467	0.116373950651147	0.0599879689271553	-0.0681456866719601	-0.0355356813778637	0.167016823767231	-0.0189993079365216	0.114780993960569	0.0139325820364686	0.0735064013966131	0.0120519396063462
121.870527366176	0.094614135757789	0.0646417716012969	-0.0529008667027484	0.0104407001061891	0.0924212372376912	-0.0220645234888189	0.0411225930214031	5.7296373594494E-6	0.0748296590541451	0.032736601259055
127.234618920833	0.0488114549822658	0.121351547539698	0.00215591908900015	0.0273537943267304	0.121300891432189	-0.01489210956262	0.099202622177775	0.00896958011809912	0.13951446324431	0.0320656927324966
132.611280815676	0.0865150926366969	0.0455071619880506	0.114325067116988	-0.00405915643292859	0.161872280886005	-0.0153644880006958	0.122796644802595	0.00423175507928275	0.099917665853851	0.0321521503164012
137.981211832725	0.213976790542953	0.0974648981207714	-0.067524474398033	0.0148918634369882	0.187149725180266	-0.0277174660069442	0.114964893330428	0.00513380263827767	0.122890465014321	0.00606016810955104
143.372201124206	0.158796593582489	0.0233397145476694	0.0377722320103202	-0.0147832179063112	0.224411222942113	-0.00245852245523896	0.157501391274157	0.0097052718564552	0.137365939317575	0.0364988264748211
148.732350460254	0.12203653719113	0.0680818251151528	0.0583836366376089	-0.0180876826150591	0.168778431592987	0.0163423196455347	0.126022703153315	0.00112947947004582	0.16163742344365	0.0143713382084433
154.081279780716	0.211883729980096	0.0753482676652858	0.0235181537413154	0.0155480422286605	0.261282049509906	-9.98543426469628E-5	0.187323523928019	-0.00303342282121011	0.186966764708856	0.0104496781728135
159.424389755353	-0.0241083707304224	0.0875392181133726	-0.216879632607834	0.0657707798115173	-0.151281363871671	0.0122152329871347	-0.190394933817213	0.0465721860644461	-0.0637645422884396	0.0597591221519684
164.776796098799	-3.66055793497875	0.29864189213482	-3.97882068707131	0.32135101990224	-3.72573426646133	0.348326358560445	-3.71568958374943	0.391008552278941	-3.43751538336433	0.425392757486799
170.140446974896	-13.7269716765375	0.930415828616115	-14.0014542403675	1.0864892805833	-13.5754938249431	1.16649830629709	-13.1958414439998	1.28764868457076	-12.5573152066103	1.33828701253602
175.474591875449	-27.5184880500927	1.67803018932075	-27.7511243726172	1.95363806487626	-27.1007508248446	2.09055668366995	-26.2916146475051	2.24641379231363	-25.5521059496309	2.33709352330754
181.027241047472	-36.5193440423303	2.00601522093752	-36.562295014695	2.19935929475486	-35.8169982610359	2.35646603681751	-34.9374349522565	2.4755586282318	-33.9252818280474	2.59963731907956
186.3982602451	-36.7234906994693	1.74589573373457	-35.8363217453517	1.77212407528669	-35.0873452463672	1.83828558517581	-34.543143257463	1.90296380785426	-34.2168061326324	2.06193702792523
191.769798701629	-32.971151179909	1.4607616975396	-31.5037483136212	1.2767455442131	-30.4377833260312	1.21575924716096	-30.0290170766886	1.20527987808985	-29.7689437506701	1.30464675367971
197.146485113539	-29.9007927489423	1.2010295684574	-28.5629979672886	1.07659682598478	-27.4952472508309	0.937965447267334	-27.0495533520622	0.887800389322004	-26.7068503518821	0.902372425265634
202.517181188799	-28.5784148983301	1.19571163965794	-27.5489337991035	0.982604984394415	-26.8051477624192	0.899176517089277	-26.4611400241298	0.834140783208505	-26.0736015106617	0.849914314893164
207.940915223211	-28.3486763002619	1.14594315220755	-27.2488421316303	1.0319854041727	-26.7418410444186	0.91255095964026	-26.4012938828575	0.867663980488822	-26.0323917824584	0.869782793811632
213.367793728597	-28.3926219865324	1.20219432487398	-27.5336601096252	1.03310779136251	-26.8009412678577	0.92192071059694	-26.4591569328947	0.871511666932997	-26.1413468900877	0.870495474672078
218.789101202041	-28.30462036092	1.23617730520949	-27.4084032806614	1.04589284800588	-26.7624618779689	0.925027921946739	-26.4443900717276	0.878037470335621	-26.0687487971527	0.879610126079664
224.183431729674	-28.2347766297206	1.21532847032564	-27.5659780527509	1.06785274201886	-26.790391553335	0.91894593567746	-26.4829283563273	0.885979549578729	-26.2214328321015	0.872315117288404
229.533952144906	-28.3645601564043	1.23103171776072	-27.4844756643334	1.05267289754357	-26.8309403068608	0.962200914150163	-26.5054757470531	0.87932634679131	-26.1696564784933	0.878952571343556
234.885356431827	-28.1793522735082	1.22878804708999	-27.4534525151408	1.07742927084786	-26.7691851935571	0.943496299768672	-26.4502419183297	0.884803766308459	-26.0996901805579	0.874444705309751
240.242629727349	-28.2762512657435	1.25096332112779	-27.5124097163835	1.02328131040102	-26.873313683094	0.956848372914255	-26.5300496261627	0.892649685399897	-26.1718525208684	0.896144352333105
245.617159894668	-28.3013778812827	1.22409480333628	-27.4911609846214	1.09281924490776	-26.8055584235205	0.915457303712135	-26.486683867836	0.877081195044874	-26.1303449557058	0.883498748502428
251.031477489509	-28.3320404061072	1.22600433523051	-27.4825414965904	1.04454209940568	-26.8068914707571	0.915341112165894	-26.4990497421533	0.882202541420221	-26.1961573578569	0.886985135131193
256.407879754901	-28.3812484567009	1.28812175810104	-27.5987002047756	1.04019752848657	-26.8659057432339	0.911108274436959	-26.5813322679507	0.867307227427966	-26.2182504906722	0.879581444745563
261.703590067104	-28.3312142770381	1.25981029861686	-27.4279335456946	1.05459310130346	-26.7908883005736	0.931821794578159	-26.4914588985818	0.897763917312809	-26.151446083677	0.852645819226249
267.018377800472	-28.3065123110653	1.22357541085774	-27.4929401758173	1.0389535540869	-26.9388697494707	0.927412495390502	-26.5679025301976	0.89330860044499	-26.1258957371942	0.873660765565115
272.318276759237	-27.9857540918782	1.05005695226414	-27.5497481155254	0.973208486636112	-26.7687526532934	0.913920024982364	-26.549795219432	0.891463226785058	-26.151258636552	0.860422467860611
277.619053303264	-28.0042701555684	1.12189109287025	-27.3872823136904	0.979300298187839	-26.8103631677725	0.919005575928129	-26.532247838839	0.88800012404773	-26.2092854508773	0.872090267334963
282.919577761553	-27.830895868405	1.11242798125424	-27.4397493685638	0.961771450271501	-26.7717453492894	0.929574273686445	-26.3212769205017	0.868606713620019	-26.0897260903784	0.850959983995717
288.224102273583	-27.8836353923769	1.11499257393104	-27.4300142529465	0.991876154227613	-26.7630478895491	0.927183829009142	-26.3614207580328	0.871480184945918	-26.1745843819071	0.849709489863722
293.529748912901	-27.914348731403	1.13007012471008	-27.5376187871253	0.986976125168498	-26.7209274211452	0.924992872542052	-26.4214235833594	0.868323245144503	-26.1256552229701	0.86757095630801
298.831548887305	-27.8610081703358	1.10107745921577	-27.4392488393047	1.01807022852157	-26.7747098533525	0.928297888623224	-26.4649353772044	0.853093824606185	-26.166532635636	0.872753844672937
304.149304443039	-27.9528893821829	1.14719422544202	-27.4687557558574	0.98910295617708	-26.907077657999	0.909275576985539	-26.5603065780112	0.869035182412184	-26.1978588279826	0.876412094939335
309.469204927795	-27.9611005925529	1.11874758028166	-27.5913402575112	1.03064444447625	-26.9238828948921	0.906289765478224	-26.590095956257	0.868987719004232	-26.2175536636073	0.857020916716446
314.768857458606	-27.9007233349874	1.11766607164263	-27.5875979620078	1.0384372016207	-26.8568954187133	0.909631949401263	-26.5613051611159	0.858928241190861	-26.1096777671591	0.866994432602349
320.073001013137	-28.1036711806699	1.1400772165576	-27.6451787422458	0.959838659318622	-26.8711934617943	0.897854418661783	-26.5831501003415	0.875709768595763	-26.2244023558241	0.84425261860485
325.368654118851	-27.9985642513528	1.15378673711499	-27.5957670445597	0.953939701268782	-26.8582571602649	0.893201528468669	-26.5515131618887	0.874984395844657	-26.2179204103094	0.860580023070549
330.67206027545	-27.9986135145917	1.10492068509684	-27.6179288069762	0.984355557816118	-26.8130217009709	0.919240274260165	-26.517004962561	0.8655848280712	-26.2075286500307	0.842067059930907
335.971329962835	-27.9002855202451	1.13142353986044	-27.5511466394224	0.995861015517081	-26.8522001681938	0.894466476230807	-26.5713632992217	0.867141467776855	-26.2592543498508	0.853257799004348
341.294610030949	-27.901217952335	1.12019161856947	-27.5188315141059	1.00314723889554	-26.7419540910139	0.883323306283163	-26.4982373838267	0.857805027927534	-26.2083973193184	0.827645068746415
346.595881945454	-27.9574394132586	1.08456591062061	-27.4776733095801	0.985601847970431	-26.8742693999336	0.909502546086078	-26.5691312054438	0.85674368383591	-26.1864234472691	0.852770367922526
351.90252938401	-27.9739503884956	1.14414899642774	-27.6254449765243	0.983742539554926	-26.8845516162612	0.916379737636209	-26.5701658253512	0.863737459649138	-26.1571208827349	0.854402172345994
357.202174999751	-27.9572490192594	1.12543871661351	-27.5382085750854	0.968735719598046	-26.8092237057783	0.915122257293735	-26.544121647011	0.846783546095787	-26.1849487267586	0.865471522170163
362.493584138341	-27.8993130543225	1.1118998506697	-27.4535849991299	0.945903320008712	-26.8004608129106	0.912564940661799	-26.5593160249765	0.874626645096876	-26.1172113018428	0.857688142087776
367.796864566393	-27.8962444054231	1.10930950319674	-27.525874071107	0.995269062393989	-26.7998383616052	0.913163279380061	-26.5372743291634	0.847078641933686	-26.1335547586204	0.862775884783782
373.101636135019	-27.9342331935607	1.12297806774616	-27.5830753359056	0.980276364798529	-26.8557884880826	0.895959351093882	-26.5227719520173	0.853903067318222	-26.2018512215954	0.867251348432229
378.414663040079	-27.9661526313319	1.10159118838605	-27.5417563724378	0.97603414852688	-26.7349545376994	0.912700995069532	-26.5541845410705	0.859976782084311	-26.2176238006641	0.838155565119204
383.721060278825	-27.7214010376127	1.06749411800392	-27.4439427430785	0.977743887867975	-26.7768550160028	0.896637236618492	-26.5039447156566	0.867360164456821	-26.0700649117352	0.83092266565401
389.08858862333	-27.8288689323657	1.07599270084249	-27.5237686584747	0.941497038366437	-26.7449611857889	0.890794936080898	-26.5101314617174	0.858854439190034	-26.2142149432966	0.857893180899689
394.483372402377	-27.7205504352495	1.04834653605628	-27.5029542270159	0.96833411532012	-26.7355404023967	0.871723757743002	-26.5020100416051	0.859886432188597	-26.1487701426326	0.824280665087736
399.841640839353	-27.6788736432435	1.05844582347783	-27.4416531416633	0.941207858851671	-26.7446656723461	0.849242997226259	-26.5077108276861	0.853482498384915	-26.1028047738577	0.825548813341707
405.236051204614	-27.5970147332444	1.06908406681243	-27.4256018768111	0.889440319320189	-26.8147963728577	0.848862539499084	-26.5663209010801	0.830288531296625	-26.1239137113921	0.815972146522763
410.628564954735	-27.5292940288426	1.00305863114063	-27.5409903700507	0.881685601013006	-26.659175028368	0.842986875265769	-26.437211496099	0.823226081055091	-26.1373821137453	0.787685703810562
416.017709808424	-27.5862332377227	0.968890626594723	-27.3766257765747	0.842610394808306	-26.7342627417117	0.838354372828906	-26.4834054749519	0.815798963303984	-26.1440538472225	0.771716133956526
421.402341007255	-27.7057428080232	0.946410962150291	-27.4174660223581	0.844411582922591	-26.6169124412038	0.813102552983896	-26.4254559327802	0.802927709249709	-26.1238919624702	0.760941796021337
426.826494975016	-27.5946364514174	0.960917291046892	-27.3455830614126	0.845526863826196	-26.7359797652632	0.803464907736743	-26.4488816666578	0.795330850075524	-26.1689055859515	0.775414629900803
432.233712050132	-27.5615210303061	0.960287771449155	-27.4177744346717	0.865625448096184	-26.6807578372456	0.80553198776423	-26.4563618947706	0.782211414759069	-26.1415211104008	0.76098221453959
437.606727817096	-27.5551554144316	0.898119695339555	-27.3462703163778	0.840700377159438	-26.6260472585402	0.826729173188159	-26.5191922386131	0.783370770680571	-26.0886587818386	0.765302723861291
442.981515099294	-27.5950521360727	0.930651802773364	-27.4780478942253	0.828425684739701	-26.6575014310576	0.781288339631676	-26.4768344478118	0.789716523081375	-26.0524983398768	0.772860063602147
448.337598374113	-27.4799906660758	0.848924607749732	-27.2377955014864	0.817484682052369	-26.6724900141714	0.77450173812915	-26.4027481633399	0.779720968797798	-25.9734543602048	0.747733038866224
453.6449876111	-27.5468419696779	0.886971332881595	-27.2507288883486	0.793148914942465	-26.5865750511132	0.783681771984579	-26.436205416882	0.778419849228976	-26.0668004594895	0.768886999563501
458.998904583044	-27.4594933315755	0.863827206881192	-27.3139274771371	0.813071690148549	-26.5748025845557	0.781662604177388	-26.3676237082788	0.767707369132247	-26.0450795786773	0.763911138249549
464.337553080171	-27.4370064151429	0.881541137087263	-27.2376156444708	0.801708197561029	-26.5778558612226	0.785276717354822	-26.3845563927932	0.765930983231578	-26.0164154340745	0.747817876720229
469.676130540669	-27.4908625830852	0.899572254146032	-27.3632934707262	0.788719559833767	-26.696210480836	0.755701758428987	-26.4223506574473	0.759596890631564	-26.0482543672501	0.772431251513462
475.014852588996	-27.4540005810203	0.85907680092158	-27.2923347736752	0.798502669126096	-26.5876969946637	0.770231628042001	-26.393990459506	0.756389638839758	-25.9626547625948	0.760786046098469
480.334401033819	-27.4620309328928	0.849222842790349	-27.2182645115114	0.797999872415007	-26.6444110983536	0.763459261193749	-26.3978151885646	0.761618799833607	-26.1201100091516	0.733945093695193
485.69198425021	-27.5505661641203	0.871983152072526	-27.2363650943199	0.748129113627842	-26.6044094824717	0.732739495798729	-26.3591035877309	0.759382017264934	-25.9716264963976	0.734305714655131
491.042470718734	-27.3011949701502	0.847768846209997	-27.2859846527732	0.806088757257671	-26.5351270784579	0.73876864225905	-26.3161849875889	0.734557841620821	-26.0828201851536	0.732144584692316
496.410703143105	-27.3765043454512	0.829382866865794	-27.3254107694184	0.788030305187762	-26.5361445031351	0.760876359979736	-26.3805440390749	0.739010107459515	-26.0561865838562	0.740486057939416
501.74284393061	-27.407081769123	0.841648142774554	-27.1826555985072	0.823649562568535	-26.5823218839862	0.77947723502459	-26.3336094907233	0.731023228182246	-26.0053155110113	0.739914705469625
507.143932367675	-27.5055201053263	0.811107820777872	-27.1435417856133	0.795490214540679	-26.5724686316437	0.73132665798126	-26.3319591109595	0.738226629853778	-26.026526985468	0.732881192572899
512.452773769386	-27.5879752772197	0.813258527016738	-27.2884226839102	0.79907111499111	-26.5584174678085	0.783019523749036	-26.3479099356111	0.735230460784132	-25.9602524346401	0.751090552602358
517.774359016679	-27.37010514981	0.818733486434619	-27.2935372809926	0.802746833758279	-26.5709817426898	0.752689729388127	-26.3182939414821	0.7410915577047	-26.0445112165553	0.742802184767053
523.149703904986	-27.42821454812	0.834316921214205	-27.225022509978	0.763066122038227	-26.6641113062344	0.75881329978802	-26.3152903649185	0.7454553364746	-26.0124780508076	0.722750279604904
528.452231847681	-27.2966543230803	0.885178294749361	-27.3000358800447	0.783455320317417	-26.565053056003	0.743367546587553	-26.2769447001789	0.730838409335513	-25.90996532611	0.733170905547022
533.754505190067	-27.1905894900009	0.843346733616139	-27.1799621279398	0.767657516719369	-26.5965124375409	0.760502084856473	-26.3694518655181	0.739711952799391	-25.9732302806069	0.716321797995528
539.0800213404	-27.3702591539316	0.801571650379382	-27.2402604038872	0.77617443080729	-26.5586272878661	0.752510607951027	-26.3287908426234	0.728566037680445	-25.9238140880534	0.716119427192306
544.42605261784	-27.3149200453998	0.890994612127637	-27.1994489240506	0.766388745847907	-26.5486799751363	0.767727916629969	-26.3608023350081	0.737024819125844	-25.9479940953051	0.726206097963621
549.882496819831	-27.3552749870613	0.858451482026178	-27.2686925086237	0.726158103590764	-26.6097065249012	0.757959432535745	-26.3612282250962	0.738702401965932	-26.029876811885	0.721647888247384
555.283602858894	-27.3946293182315	0.836008685549965	-27.264428268657	0.758607363645952	-26.4644843037992	0.760149481366899	-26.3343398893518	0.735823353703077	-25.9581195582868	0.743434406590973
560.705887871794	-27.3758839467808	0.839157037550857	-27.1930177765945	0.769219818627564	-26.5919646936156	0.757163594190903	-26.359327823716	0.734283134329709	-26.0024917998926	0.743637387288425
566.115148664452	-27.407934474413	0.853820356780498	-27.0987684193111	0.810351352318323	-26.5149893692917	0.768440096554588	-26.3031376939327	0.732455980122418	-25.9826333386804	0.753678235478058
571.479816684499	-27.4419375129931	0.856721989468421	-27.2951676356653	0.788262878620715	-26.5321620422103	0.760137264220294	-26.3370617139314	0.732450890878803	-26.0221661125542	0.712376792007129
576.837825492024	-27.36933622009	0.869026981887297	-27.2705677020409	0.77456549575095	-26.6499756208843	0.753974054787168	-26.3414223731863	0.72795866519811	-26.0617769150044	0.714945008391533
582.205470764078	-27.1686422905221	0.858383902750214	-27.1637543465054	0.789086883283376	-26.5825534161001	0.761087429929436	-26.3293237230488	0.728221705184248	-26.0314139743568	0.737672240792785
587.566991169937	-27.1600829194875	0.863657424102181	-27.261023378656	0.818541171103535	-26.5500127498946	0.723161296743232	-26.3541893412313	0.724717192274292	-25.9921503276459	0.716717960957434
593.021836733446	-27.29479217712	0.842677768282082	-27.0920704509177	0.76801933829333	-26.4770621398017	0.735899404774589	-26.2702366833529	0.741203393879141	-25.9856083202917	0.738015276602008
